cve_id,cvss,vuln_age_days,ai_risk_score,true_label,ai_priority
CVE-2016-4852,4.3,3398,2.187991694249974e-18,0,Low
CVE-2018-8296,7.6,2731,0.9999951247904045,1,Critical
CVE-2019-6769,6.8,2404,0.002848005064876461,0,Low
CVE-2019-13208,4.4,2373,2.6084394046526726e-17,0,Low
CVE-2017-16997,9.3,2936,0.9999999999525928,1,Critical
CVE-2013-4875,6.2,4550,0.0002593607448648961,0,Low
CVE-2012-1312,7.1,5026,7.297211951727728e-12,0,Low
CVE-2017-9637,1.9,2785,3.1626816239454666e-25,0,Low
CVE-2019-5791,6.8,2415,0.002850384215646103,0,Low
CVE-2008-6670,5.0,6112,1.1049985857407929e-17,0,Low
CVE-2016-6816,6.8,3209,0.004464806398709898,0,Low
CVE-2017-12125,9.0,2789,0.9999999611747654,1,Critical
CVE-2016-3825,4.6,3435,3.775752017919431e-17,0,Low
CVE-2017-9441,3.5,3132,3.402262298898631e-14,0,Low
CVE-2019-6158,4.3,2435,2.9635089049568547e-12,0,Low
CVE-2015-3439,4.3,3802,1.6421019179975649e-12,0,Low
CVE-2016-1286,5.0,3584,9.115504115150199e-18,0,Low
CVE-2016-9539,7.5,3327,0.018248797611670843,0,Low
CVE-2017-15011,5.0,3011,6.5862514391951645e-18,0,Low
CVE-2008-2059,7.8,6419,0.967977674526447,1,Critical
CVE-2018-8003,5.0,2799,1.2514869223615243e-11,0,Low
CVE-2019-5088,6.8,2248,5.488831880581192e-10,0,Low
CVE-2014-5337,5.0,4143,9.386640493157729e-12,0,Low
CVE-2013-6969,4.3,4400,3.016941148244196e-12,0,Low
CVE-2017-14004,7.5,2844,0.011986027814206926,0,Low
CVE-2008-5704,7.6,6219,0.9999997701492218,1,Critical
CVE-2018-17445,7.5,2626,0.017316884611636593,0,Low
CVE-2019-0947,9.3,2422,0.9999999993948419,1,Critical
CVE-2012-3570,5.7,4908,4.0670984212983876e-19,0,Low
CVE-2018-15187,6.0,2701,9.406518363235508e-05,0,Low
CVE-2019-12482,5.0,2407,1.3215975369778134e-17,0,Low
CVE-2014-2552,7.5,2806,0.011951817637758424,0,Low
CVE-2017-12716,3.3,2808,1.0370097981009894e-19,0,Low
CVE-2017-2641,7.5,3203,0.010380204271764133,0,Low
CVE-2010-3842,5.8,5544,7.111294742916213e-10,0,Low
CVE-2019-0622,2.1,2549,3.2776193925731204e-26,0,Low
CVE-2015-1180,4.3,3996,1.6665339254524373e-12,0,Low
CVE-2011-2176,2.1,5234,2.2381133895842945e-26,0,Low
CVE-2014-9557,4.3,3048,2.289933592516593e-12,0,Low
CVE-2017-15203,4.0,3004,8.293858180366416e-14,0,Low
CVE-2014-1566,4.3,4138,3.373735423096875e-12,0,Low
CVE-1999-0794,4.6,9589,7.992184863394628e-17,0,Low
CVE-2014-0301,9.3,4313,0.9999999999369524,1,Critical
CVE-2008-6091,6.8,6170,0.0021624972506342236,0,Low
CVE-2016-1000124,7.5,3374,0.01051478644540548,0,Low
CVE-2009-3594,4.3,5929,1.9307374934082196e-12,0,Low
CVE-2008-6445,7.5,6142,0.009804607120897731,0,Low
CVE-2019-11321,5.0,2450,1.2186742563069299e-11,0,Low
CVE-2008-3371,7.5,6364,0.015611950936634878,0,Low
CVE-2010-3876,1.9,5477,3.882028264052933e-25,0,Low
CVE-2012-4326,6.8,4887,0.003438560808685521,0,Low
CVE-2019-3559,5.0,2432,1.2332318963398963e-17,0,Low
CVE-2016-1000009,5.0,3374,1.692708562920269e-11,0,Low
CVE-2018-18702,7.5,2621,0.009934800932930732,0,Low
CVE-2017-6665,3.3,3069,1.0578207266931541e-19,0,Low
CVE-2018-9851,5.0,2825,8.490520504289135e-12,0,Low
CVE-2018-5820,7.5,2830,0.017583152487690976,0,Low
CVE-2018-16822,7.5,2659,0.009963295937765657,0,Low
CVE-2018-3764,3.5,2737,4.8759570591265417e-14,0,Low
CVE-2018-6168,4.3,2380,1.998187346702818e-12,0,Low
CVE-2016-3650,4.0,3471,4.494690989680206e-14,0,Low
CVE-2017-7774,6.4,2453,1.2661630918428689e-09,0,Low
CVE-2008-3684,10.0,5915,0.9999999999819982,1,Critical
CVE-2017-11417,7.5,3089,0.010291431200431314,0,Low
CVE-2017-12226,9.0,3016,0.9999999966383091,1,Critical
CVE-2018-20430,4.3,2565,3.256398651995256e-18,0,Low
CVE-2014-4718,6.8,4200,0.003263917228055564,0,Low
CVE-2013-1110,4.0,4727,6.402815920902719e-14,0,Low
CVE-2017-13904,9.3,2830,0.9999999999320128,1,Critical
CVE-2011-2852,7.5,5218,0.013356142724352359,0,Low
CVE-2014-8595,1.9,4061,3.53179075852333e-31,0,Low
CVE-2013-0531,5.0,4498,9.643778706349524e-12,0,Low
CVE-2015-7709,10.0,3741,0.9999999999839677,1,Critical
CVE-2018-8720,3.5,2849,4.917709034783234e-14,0,Low
CVE-2015-9002,9.3,3152,0.999999999953366,1,Critical
CVE-2012-1898,4.3,4839,1.7769922071610204e-12,0,Low
CVE-2018-8569,6.8,2627,0.00034939864638478137,0,Low
CVE-2013-2783,7.1,4584,7.055755211991252e-12,0,Low
CVE-2008-1941,3.5,6460,4.383272963133161e-14,0,Low
CVE-2007-6700,4.3,6540,2.022666043319996e-12,0,Low
CVE-2017-10757,4.6,3102,3.4285678913798826e-17,0,Low
CVE-2019-3638,4.3,2303,1.4650079977874543e-12,0,Low
CVE-2002-2297,6.8,8402,0.0044888191881650025,0,Low
CVE-2017-15863,4.3,2991,2.2800183770604165e-12,0,Low
CVE-2008-4837,9.3,6231,0.999999999927814,1,Critical
CVE-2019-7425,4.3,2478,2.192691240415466e-12,0,Low
CVE-2012-3365,5.0,4913,1.2885853008622585e-11,0,Low
CVE-2019-17601,7.5,2269,0.001554892019127803,0,Low
CVE-2018-8348,1.9,2696,3.141325551275442e-25,0,Low
CVE-2019-16284,9.0,2248,0.0054243625263057805,0,Low
CVE-2018-9965,6.8,2786,0.002931797631989907,0,Low
CVE-2017-9216,4.3,3144,3.403145611495309e-18,0,Low
CVE-2016-6950,10.0,3367,0.9999999999841114,1,Critical
CVE-2014-3360,7.8,4116,2.796764532259426e-11,0,Low
CVE-2011-3699,5.0,5213,1.0183255712726928e-11,0,Low
CVE-2014-1530,4.3,4264,1.7008844323886477e-12,0,Low
CVE-2019-0546,9.3,2549,0.9999999992059136,1,Critical
CVE-2016-4789,4.3,3507,1.605634842989136e-12,0,Low
CVE-2016-0848,7.2,3545,0.0005036295400133292,0,Low
CVE-2019-13287,4.3,2372,2.949329693240225e-12,0,Low
CVE-2012-5808,5.8,4805,0.0009116707525431619,0,Low
CVE-2019-8139,3.5,2248,9.982467454878399e-21,0,Low
CVE-2013-6971,5.8,4400,0.0005987317101009443,0,Low
CVE-2008-3834,2.1,6294,2.990726929960602e-32,0,Low
CVE-2013-7347,3.7,4294,1.232282951054137e-16,0,Low
CVE-2017-7031,6.8,3087,0.0021103986511027267,0,Low
CVE-2018-14850,3.5,2698,4.861501787089524e-14,0,Low
CVE-2019-18883,4.3,2241,2.153484548585331e-12,0,Low
CVE-2009-3167,4.3,5956,2.6234109891314786e-12,0,Low
CVE-2019-12786,6.5,2397,8.72679028860672e-05,0,Low
CVE-2015-4266,4.3,3822,2.8870674813314414e-12,0,Low
CVE-2018-17607,7.5,2652,0.011012202199746107,0,Low
CVE-2007-2867,9.3,6789,0.9999999999257176,1,Critical
CVE-2016-6410,6.8,3386,0.10788549786072762,0,Low
CVE-2015-5271,5.0,3548,8.970945647433498e-12,0,Low
CVE-2008-5547,9.3,6229,0.9999999999455094,1,Critical
CVE-2012-0180,7.2,4985,0.0005619469298873034,0,Low
CVE-2012-2602,6.8,4890,0.003439343512836315,0,Low
CVE-2011-1384,4.0,5111,4.1717254403432075e-13,0,Low
CVE-2012-4414,6.5,4726,4.01910595612078e-05,0,Low
CVE-2008-5126,4.3,6253,1.9789524360206682e-12,0,Low
CVE-2018-14485,7.5,2431,0.017066068474459777,0,Low
CVE-2018-0148,6.8,2870,0.0029505504122355488,0,Low
CVE-2010-0358,10.0,5825,0.9999999999805387,1,Critical
CVE-2015-5576,5.0,3754,1.3458623282905227e-11,0,Low
CVE-2019-7642,5.0,2473,3.5538825709277822e-12,0,Low
CVE-2008-6978,6.8,5979,0.003735520362308612,0,Low
CVE-2012-1465,4.3,5036,1.8706977497493348e-18,0,Low
CVE-2016-7502,6.8,3296,0.0044943423494181785,0,Low
CVE-2009-5012,4.0,5553,5.2666585877704074e-14,0,Low
CVE-2018-0595,6.8,2746,0.004310841278849045,0,Low
CVE-2014-6180,3.5,4026,3.641877427493071e-14,0,Low
CVE-2016-4822,5.2,3476,9.942546838156943e-12,0,Low
CVE-2015-1099,4.0,3919,2.5061141145417946e-25,0,Low
CVE-2018-9207,7.5,2600,0.01728323437818994,0,Low
CVE-2018-13523,5.0,2733,1.612090335745588e-11,0,Low
CVE-2011-1574,6.8,5350,0.002690373701664007,0,Low
CVE-2019-0697,7.5,2459,0.0010686656834616277,0,Low
CVE-2019-0126,7.2,2421,0.0004306258253008514,0,Low
CVE-2003-1460,3.6,8037,1.2795996127162527e-17,0,Low
CVE-2016-6001,3.5,3255,6.87759304606092e-14,0,Low
CVE-2014-10029,7.5,4006,0.0074932163791188834,0,Low
CVE-2009-0507,4.0,6153,5.512802527090414e-14,0,Low
CVE-2016-5850,3.5,3460,3.488286658410051e-14,0,Low
CVE-2005-1778,2.6,7520,3.500902866262683e-16,0,Low
CVE-2011-4678,5.0,5140,1.0126820568033023e-11,0,Low
CVE-2015-0985,6.8,3929,0.003197483032543866,0,Low
CVE-2019-16059,6.8,2309,0.004170375410548213,0,Low
CVE-2018-0267,2.1,2814,3.344413604663987e-26,0,Low
CVE-2008-4343,9.3,6302,0.9999999995496109,1,Critical
CVE-2011-5119,1.9,4876,4.8010200470427745e-25,0,Low
CVE-2016-6419,6.0,3375,3.819353361485566e-05,0,Low
CVE-2018-12621,5.8,2372,0.0007576433955912905,0,Low
CVE-2016-7190,7.6,3366,0.999999399929235,1,Critical
CVE-2019-5830,4.3,2380,8.590982373564204e-13,0,Low
CVE-2011-3464,7.5,4911,0.01305163728935467,0,Low
CVE-2018-13365,5.0,2408,1.2147839020546445e-11,0,Low
CVE-2008-5852,5.0,6204,1.0981235542081886e-11,0,Low
CVE-2017-16346,8.0,2709,0.014364325030350324,0,Low
CVE-2015-2525,7.2,3767,0.0005122090615434233,0,Low
CVE-2007-4862,4.3,6637,2.0376576009587325e-12,0,Low
CVE-2016-5416,5.0,3129,8.689308142549884e-12,0,Low
CVE-2015-6623,9.3,3676,0.9999999999551896,1,Critical
CVE-2017-11307,10.0,2784,0.9999999999029572,1,Critical
CVE-2008-0593,4.3,6536,2.7418415977883606e-12,0,Low
CVE-2011-4789,10.0,5102,0.9999999999808489,1,Critical
CVE-2015-1039,4.3,4004,1.667549198232651e-12,0,Low
CVE-2016-4534,3.0,3528,3.820037969259879e-23,0,Low
CVE-2008-6173,4.3,6160,1.9649910619021737e-12,0,Low
CVE-2008-2245,9.3,6350,0.9999999999284648,1,Critical
CVE-2014-8912,5.0,3718,3.907197898563189e-12,0,Low
CVE-2017-9994,6.8,3109,0.0021139286796522066,0,Low
CVE-2018-5674,6.8,2778,0.002213016583362366,0,Low
CVE-2019-0214,5.5,2437,1.7162050067241592e-11,0,Low
CVE-2017-9346,7.8,3135,4.115803265181811e-11,0,Low
CVE-2015-5253,4.0,3697,5.919936333463214e-14,0,Low
CVE-2010-4993,7.5,5174,0.008184314589041933,0,Low
CVE-2006-4637,5.1,7055,6.537414449950852e-07,0,Low
CVE-2016-9177,5.0,3345,8.833373941776612e-12,0,Low
CVE-2011-2020,4.3,5339,1.8459357530861443e-12,0,Low
CVE-2010-2119,4.3,5693,2.6056928820185522e-18,0,Low
CVE-2015-6852,4.0,3657,4.558787964140028e-14,0,Low
CVE-2014-6957,5.4,4095,3.574916421656659e-10,0,Low
CVE-2018-17364,6.8,2657,0.0029032298456031264,0,Low
CVE-2019-17213,4.3,2279,2.159723333737626e-12,0,Low
CVE-2017-7279,10.0,3185,0.9999999999886753,1,Critical
CVE-2008-3352,7.5,6366,0.008954778685545759,0,Low
CVE-2014-4736,7.5,4179,0.007591802112949978,0,Low
CVE-2016-8407,4.3,3276,3.159449925864375e-12,0,Low
CVE-2014-4476,6.8,3989,0.002260067380192719,0,Low
CVE-2012-4082,6.8,4486,0.00022084553168266648,0,Low
CVE-2012-3919,5.0,4855,1.004159361996551e-17,0,Low
CVE-2014-2774,9.3,4159,0.9999999999092515,1,Critical
CVE-2013-0836,6.8,4733,0.0031660869977999475,0,Low
CVE-2016-10439,9.3,2815,0.999999999952154,1,Critical
CVE-2018-19576,6.4,2367,7.001612800194158e-10,0,Low
CVE-2018-14923,9.3,2708,0.9999999999517628,1,Critical
CVE-2017-8259,6.8,3065,0.0033368422975723986,0,Low
CVE-2018-1382,3.5,2885,4.9312050924648413e-14,0,Low
CVE-2008-0224,7.5,6565,0.009090229686629332,0,Low
CVE-2012-6093,4.3,4694,3.519602017150926e-12,0,Low
CVE-2018-14046,6.8,2729,0.004305289879144133,0,Low
CVE-2012-5356,5.8,4831,6.735586071271506e-10,0,Low
CVE-2012-4731,4.0,4799,6.438007652289587e-14,0,Low
CVE-2013-5751,5.0,4490,9.637907175824881e-12,0,Low
CVE-2019-1407,7.2,2242,1.0268461119179279e-08,0,Low
CVE-2017-8361,6.8,3168,0.0021234246906628985,0,Low
CVE-2008-4527,7.5,6293,0.00890559366294947,0,Low
CVE-2017-3845,4.3,3235,1.572728975786796e-12,0,Low
CVE-2017-7720,4.6,3172,3.446887442297483e-17,0,Low
CVE-2012-5451,5.0,3905,7.050109115914907e-18,0,Low
CVE-2013-1738,9.3,4488,0.9999999999377867,1,Critical
CVE-2016-8009,4.6,3214,3.5303066995340936e-19,0,Low
CVE-2016-9905,6.8,2760,0.0018599412788128302,0,Low
CVE-2008-6595,7.5,6117,0.008788108730679051,0,Low
CVE-2014-8989,4.6,4050,5.2424519312517276e-17,0,Low
CVE-2007-4608,7.5,6698,0.016007567819901244,0,Low
CVE-2015-1404,4.3,3985,1.6651389346095122e-12,0,Low
CVE-2014-7444,5.4,4092,3.5741000575592167e-10,0,Low
CVE-2018-1665,5.0,2576,1.2304202321164585e-11,0,Low
CVE-2013-6975,4.6,4244,8.571380719876804e-14,0,Low
CVE-2010-0552,7.5,5810,0.013963249865813673,0,Low
CVE-2018-19151,5.0,2256,8.238994266706956e-18,0,Low
CVE-2018-8471,7.2,2605,0.00031751339566332026,0,Low
CVE-2018-0634,9.0,2548,0.9999999976412646,1,Critical
CVE-2016-0713,2.6,3045,3.677720370036787e-16,0,Low
CVE-2015-1196,4.3,3998,2.9260104144974455e-12,0,Low
CVE-2011-3007,6.8,5257,0.00353644601085748,0,Low
CVE-2018-1000830,7.5,2569,0.016078704879087555,0,Low
CVE-2017-9155,5.0,3145,8.8158952705004e-18,0,Low
CVE-2010-2582,9.3,5543,0.9999999999239322,1,Critical
CVE-2018-21020,5.0,2277,1.5570876111725013e-11,0,Low
CVE-2019-16116,3.5,2283,6.387046783967986e-14,0,Low
CVE-2002-2229,5.0,8402,1.680609823323999e-11,0,Low
CVE-2017-5956,2.1,3209,3.4924624655018934e-32,0,Low
CVE-2007-1063,10.0,6888,0.9999999999873832,1,Critical
CVE-2016-3088,7.5,3500,0.012592082162768086,0,Low
CVE-2012-3547,6.8,4853,0.0024133501074832535,0,Low
CVE-2019-8994,4.9,2443,3.435657781589397e-06,0,Low
CVE-2006-5266,7.5,6941,0.012352977576604232,0,Low
CVE-2015-5324,5.0,3689,9.06775930857801e-12,0,Low
CVE-2018-14925,7.5,2707,0.01742213114635994,0,Low
CVE-2014-4581,4.3,4200,1.69261751564891e-12,0,Low
CVE-2014-3398,5.0,4106,9.360237890198009e-12,0,Low
CVE-2018-16871,5.0,2347,1.3155746414969461e-17,0,Low
CVE-2018-4295,7.5,2465,0.017109542117848795,0,Low
CVE-2017-13101,5.0,2695,1.2416175871300714e-11,0,Low
CVE-2016-5018,5.0,3066,1.6534804305577295e-11,0,Low
CVE-2018-5270,6.1,2915,9.675796144595073e-15,0,Low
CVE-2017-11284,7.5,2953,0.01774563516618088,0,Low
CVE-2008-5760,4.3,6211,1.9726350579479014e-12,0,Low
CVE-2011-1007,2.1,5421,4.078616946180247e-26,0,Low
CVE-2008-3791,4.6,6329,6.235668521950264e-17,0,Low
CVE-2009-2973,6.4,5971,2.1426307530569947e-09,0,Low
CVE-2008-7132,4.3,5966,1.9361835617727503e-12,0,Low
CVE-2016-9269,9.0,3236,0.9999999966941426,1,Critical
CVE-2016-2495,7.1,3489,6.4914316340319924e-12,0,Low
CVE-2018-8853,7.2,2799,0.00047583779258098745,0,Low
CVE-2010-4693,4.3,5469,1.8642950939618615e-12,0,Low
CVE-2007-1415,7.5,6869,0.016213914913196296,0,Low
CVE-2008-3194,6.8,6378,0.003850284856940379,0,Low
CVE-2017-0855,7.8,2910,2.551426082016626e-11,0,Low
CVE-2009-1844,3.5,6058,4.251160930724738e-14,0,Low
CVE-2014-4978,3.6,2924,9.43323714533222e-24,0,Low
CVE-2005-2033,5.0,7500,1.2119918798436345e-11,0,Low
CVE-2012-4907,9.3,4857,0.9999999999395099,1,Critical
CVE-2017-7513,5.8,2689,0.0007761354059277292,0,Low
CVE-2014-9936,7.6,3152,0.9999997096997141,1,Critical
CVE-2018-20982,4.3,2324,2.167134747947384e-12,0,Low
CVE-2008-3404,4.3,6363,1.9955939972890495e-12,0,Low
CVE-2012-3032,7.5,4853,0.0079883151570818,0,Low
CVE-2018-12539,4.6,2697,4.729349539805219e-17,0,Low
CVE-2009-0142,1.9,6166,4.145631744825919e-31,0,Low
CVE-2008-5493,7.5,6229,0.008862692856446959,0,Low
CVE-2009-3782,3.5,5911,5.700301679232974e-14,0,Low
CVE-2018-3970,2.1,2625,3.2966378557755223e-26,0,Low
CVE-2018-1000603,4.0,2746,6.281761166557943e-14,0,Low
CVE-2017-2132,6.4,2995,1.7082619806587635e-09,0,Low
CVE-2012-6092,4.3,4637,1.7498747951415781e-12,0,Low
CVE-2019-16967,4.3,2264,2.1572584991540773e-12,0,Low
CVE-2012-3556,9.3,4949,0.9999999999399323,1,Critical
CVE-2007-4686,7.2,6622,0.0005928209552280972,0,Low
CVE-2011-4782,4.3,5123,1.8158299054967485e-12,0,Low
CVE-2019-1010034,4.0,2362,3.4752814586295386e-14,0,Low
CVE-2016-8626,6.8,2711,1.8705212318391314e-13,0,Low
CVE-2013-0988,9.3,4605,0.9999999999122811,1,Critical
CVE-2010-5332,7.5,2349,0.012855267059460983,0,Low
CVE-2010-2151,2.6,5691,5.346936597933092e-16,0,Low
CVE-2008-3486,7.5,6357,0.015603763352197132,0,Low
CVE-2018-15851,6.8,2685,0.0042909545818099705,0,Low
CVE-2019-15721,5.5,2299,1.5608693732628072e-05,0,Low
CVE-2015-7271,7.5,3188,0.012300154003387133,0,Low
CVE-2019-10749,7.5,2256,0.00966517568228289,0,Low
CVE-2015-9151,10.0,2815,0.9999999999883518,1,Critical
CVE-2011-1579,5.8,5363,0.0006442453603140194,0,Low
CVE-2016-10196,5.0,3214,9.878739464660076e-18,0,Low
CVE-2019-11768,7.5,2402,0.009772145155896144,0,Low
CVE-2017-16541,4.3,2980,2.0915751554660433e-12,0,Low
CVE-2008-6935,10.0,5986,0.9999999999854905,1,Critical
CVE-2015-2219,7.2,3887,0.000516907305179437,0,Low
CVE-2006-6035,6.8,6980,0.002299726275843024,0,Low
CVE-2015-1193,5.0,3998,1.2018806308961495e-11,0,Low
CVE-2019-11600,6.8,2425,0.0016269378742003817,0,Low
CVE-2009-0645,6.5,6160,9.46826049686253e-06,0,Low
CVE-2012-4280,6.8,4888,0.0034388216903440028,0,Low
CVE-2019-7639,4.3,2519,2.9825206163616556e-12,0,Low
CVE-2011-4033,4.3,5144,1.8861417677265377e-18,0,Low
CVE-2018-15568,6.8,2691,0.004292906592990696,0,Low
CVE-2009-1067,4.3,6125,1.9597623284076996e-12,0,Low
CVE-2018-13464,5.0,2733,1.612090335745588e-11,0,Low
CVE-2019-8039,6.8,2326,0.0005042592260011713,0,Low
CVE-2018-7240,6.5,2815,1.009596267649684e-05,0,Low
CVE-2017-16198,5.0,2765,1.2482518079849336e-11,0,Low
CVE-2019-10522,7.5,2248,6.977081178509555e-08,0,Low
CVE-2014-6900,5.4,4108,3.5784561546844817e-10,0,Low
CVE-2010-4695,5.0,5466,1.0143754533029941e-11,0,Low
CVE-2016-1071,10.0,3522,0.9999999999842977,1,Critical
CVE-2019-1153,2.1,2331,3.2236729800534226e-26,0,Low
CVE-2013-5707,4.3,4500,1.731719174575203e-12,0,Low
CVE-2012-3454,3.6,4894,1.0959560088248884e-23,0,Low
CVE-2015-9399,6.5,2295,4.932908923670623e-05,0,Low
CVE-2018-8411,7.2,2640,0.0004701154692333031,0,Low
CVE-2015-0031,9.3,3977,0.9999999999305522,1,Critical
CVE-2015-5376,7.5,2997,0.006943033754742009,0,Low
CVE-2012-2683,4.3,4843,1.7775334074030154e-12,0,Low
CVE-2008-3132,7.5,6383,0.008966271320536614,0,Low
CVE-2002-1401,6.5,8385,9.677151699294974e-05,0,Low
CVE-2017-7049,6.8,3087,0.0021103986511027267,0,Low
CVE-2008-3126,6.5,6384,6.04137027126152e-05,0,Low
CVE-2018-10770,5.0,2794,8.470506684333604e-12,0,Low
CVE-2005-4485,4.3,7315,2.1455929025767734e-12,0,Low
CVE-2017-1691,3.5,2739,4.8766995126490976e-14,0,Low
CVE-2014-7517,5.4,4091,3.5738279776230767e-10,0,Low
CVE-2018-5176,4.3,2760,3.932752201861454e-12,0,Low
CVE-2018-17182,7.2,2661,0.0004708672874309925,0,Low
CVE-2017-10825,6.8,2982,0.00438864804906467,0,Low
CVE-2008-6279,7.8,6153,0.9673439996779842,1,Critical
CVE-2019-6758,4.3,2404,2.0018415322338604e-12,0,Low
CVE-2017-12799,6.8,3066,0.0021070345658581765,0,Low
CVE-2018-10535,4.3,2804,2.0912539381176675e-18,0,Low
CVE-2008-0240,4.3,6564,2.0263649942726312e-12,0,Low
CVE-2018-1000537,7.5,2746,0.0016123001428863303,0,Low
CVE-2018-14310,6.8,2711,0.002915154522479339,0,Low
CVE-2018-5127,6.8,2760,0.003260505961235702,0,Low
CVE-2015-4236,4.3,3828,2.2608012216774977e-18,0,Low
CVE-2016-6239,4.9,3222,1.0300248934074271e-25,0,Low
CVE-2018-17441,4.3,2642,2.220238701964495e-12,0,Low
CVE-2019-12636,6.8,2269,0.002625989779790546,0,Low
CVE-2017-1000059,4.3,3090,2.29726712144642e-12,0,Low
CVE-2017-16721,4.3,2950,2.272912937515619e-12,0,Low
CVE-2015-7772,4.3,3695,1.6287801273284927e-12,0,Low
CVE-2009-1375,5.0,6064,8.309539342792212e-18,0,Low
CVE-2015-8219,7.5,3698,0.011914091290375087,0,Low
CVE-2011-3764,5.0,5213,1.0183255712726928e-11,0,Low
CVE-2012-5901,5.0,4792,9.862056775851911e-12,0,Low
CVE-2010-1028,9.3,5766,0.9999999999435545,1,Critical
CVE-2006-3747,7.6,7097,0.9999996590819215,1,Critical
CVE-2014-2819,6.8,4159,0.003253778666651241,0,Low
CVE-2017-7590,4.3,3189,2.3146463556503495e-12,0,Low
CVE-2009-2482,6.9,6013,0.0027628928997398,0,Low
CVE-2019-1721,6.8,2450,1.2416003149146e-13,0,Low
CVE-2008-6877,6.8,6002,0.0037420423107156907,0,Low
CVE-2011-1334,4.3,5300,1.8404632882653714e-12,0,Low
CVE-2018-13083,5.0,2739,1.6128268584795247e-11,0,Low
CVE-2019-18205,4.3,2255,2.1557809488734455e-12,0,Low
CVE-2014-2588,4.0,4301,4.7878594840763454e-14,0,Low
CVE-2016-5796,6.8,3243,0.003382213105294459,0,Low
CVE-2019-2178,7.2,2309,0.0004584226442039679,0,Low
CVE-2008-6252,7.2,6155,0.00046368482571790693,0,Low
CVE-2016-3403,6.8,3151,0.0030141564292060948,0,Low
CVE-2015-3419,4.0,3026,5.625127308041685e-14,0,Low
CVE-2018-6888,6.0,2880,9.535565771128856e-05,0,Low
CVE-2019-13629,4.3,2282,1.983335187859991e-12,0,Low
CVE-2013-5654,9.4,2511,0.9999999999999698,1,Critical
CVE-2019-10542,7.5,2248,9.244247369419458e-08,0,Low
CVE-2017-4961,6.5,3124,9.223346867745382e-05,0,Low
CVE-2019-8111,6.5,2248,4.969139566333257e-12,0,Low
CVE-2016-10446,5.0,2815,1.2530122290118485e-11,0,Low
CVE-2016-7979,7.5,3145,0.012260447910957121,0,Low
CVE-2018-15698,6.8,2684,0.10284864669190273,0,Low
CVE-2018-7773,6.8,2739,0.0024589065880958293,0,Low
CVE-2018-15532,2.1,2478,3.259951285017113e-26,0,Low
CVE-2018-12624,4.3,2414,2.1820339637802583e-12,0,Low
CVE-2018-16230,7.5,2282,0.016876828349232778,0,Low
CVE-2017-8876,4.3,3158,2.3091902807960775e-12,0,Low
CVE-2011-4883,5.0,5011,1.0161558736136142e-17,0,Low
CVE-2008-6650,5.0,6113,1.4118472519783914e-11,0,Low
CVE-2018-16522,6.8,2582,0.004257582530273285,0,Low
CVE-2019-12205,4.3,2290,2.1615326688094444e-12,0,Low
CVE-2010-0240,10.0,5804,0.9999999999862978,1,Critical
CVE-2015-5362,9.3,3824,0.9999999999297384,1,Critical
CVE-2018-16427,2.1,2676,3.600730885341078e-32,0,Low
CVE-2015-5256,4.3,3692,2.8586360081206915e-12,0,Low
CVE-2017-2399,2.1,3196,3.4431005834582126e-26,0,Low
CVE-2012-4032,5.8,4915,0.000622656968645102,0,Low
CVE-2010-1266,7.5,5749,0.014908508981664062,0,Low
CVE-2011-3603,4.4,4266,5.050916272533146e-16,0,Low
CVE-2014-7092,5.4,4092,3.5741000575592167e-10,0,Low
CVE-2008-3598,7.5,6351,0.008944650248676423,0,Low
CVE-2016-6958,10.0,3367,0.9999999999740221,1,Critical
CVE-2010-3785,6.8,5524,0.00253951091233647,0,Low
CVE-2017-15013,6.5,3002,9.138087953478533e-05,0,Low
CVE-2012-3435,7.5,4886,0.008008247996693913,0,Low
CVE-2011-1874,7.2,5285,0.0005749211690219046,0,Low
CVE-2010-3624,9.3,5566,0.9999999996774702,1,Critical
CVE-2017-12519,9.0,2876,0.999999971759932,1,Critical
CVE-2019-0628,2.1,2493,3.263676031342699e-26,0,Low
CVE-2017-9858,5.0,3071,1.277671511763924e-11,0,Low
CVE-2019-7436,4.0,2478,6.154896768004551e-14,0,Low
CVE-2011-5083,7.5,5036,0.0141319838271939,0,Low
CVE-2010-0235,4.7,5741,1.1825662700597349e-24,0,Low
CVE-2019-8924,4.3,2421,2.183197075978263e-12,0,Low
CVE-2009-3102,10.0,5959,0.9999999999864586,1,Critical
CVE-2015-7115,4.3,3644,1.5464928021066608e-12,0,Low
CVE-2019-2209,4.9,2241,4.968043518081054e-16,0,Low
CVE-2012-3754,9.3,4801,0.9999999999347748,1,Critical
CVE-2018-12162,4.6,2668,4.718919968915528e-17,0,Low
CVE-2019-9394,5.0,2288,8.259089803974773e-18,0,Low
CVE-2016-10409,9.3,2815,0.999999999952154,1,Critical
CVE-2016-3639,5.0,3384,8.859639245981737e-12,0,Low
CVE-2019-13076,6.5,2248,3.474693376026791e-11,0,Low
CVE-2013-7423,5.0,3964,1.1987737496027975e-11,0,Low
CVE-2019-11564,4.3,2430,1.4792408255591328e-12,0,Low
CVE-2016-1002,10.0,3582,0.9999999999843692,1,Critical
CVE-2019-8217,6.8,2267,0.0005020005227969021,0,Low
CVE-2017-18451,5.0,2344,1.2088796106261754e-11,0,Low
CVE-2008-1784,7.5,6470,0.015736452342767944,0,Low
